State,City,Date,AQI,PM2.5,n_PM2.5,PM10,n_PM10,NO2,n_NO2,SO2,n_SO2,NH3,n_NH3,CO,n_CO,O3,n_O3,tempmax,tempmin,precip,windspeed,winddir,solarradiation,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,snow,snowdepth,windgust,sealevelpressure,cloudcover,visibility,solarenergy,uvindex
Delhi,Delhi,13-04-2017,282,139.749,10,339,5,106.041,9,37.1043,7,46.9083,6,8.875,6,76.285,4,40.2,21.2,0,10.5,278.3,312.6,30.9,37.6,21.2,29.6,8.3,27.6,0,0,0,0,23.8,1007.4,0,3.3,27,10
Delhi,Delhi,14-04-2017,290,151.51,10,383.244,5,147.314,9,38.9386,7,43.4833,6,3.13833,6,106.085,4,40.5,22.7,0,11.2,106.6,300.4,32.3,39.4,22.7,31.3,10.6,29.3,0,0,0,0,26.6,1005.9,0,3.1,25.9,10
Delhi,Delhi,15-04-2017,307,140.772,10,377.56,5,125.95,9,29.9329,7,42.355,6,2.66,6,102.464,5,40.5,23.4,0,20.8,290.4,309.8,32.7,38.6,23.4,31.5,10.7,30,0,0,0,0,29.9,1003.5,0.5,3.3,26.9,10
Delhi,Delhi,16-04-2017,291,161.727,9,370.692,4,90.235,8,36.2767,6,29.998,5,2.284,5,108.433,3,40.4,23,0,10.3,41.5,310.2,32.2,39.8,23,31.7,12,30.9,0,0,0,0,21.6,1003.9,0,3,26.9,10
Delhi,Delhi,17-04-2017,276,121.243,10,358.276,5,112.968,9,25.43,7,45.7933,6,2.5125,4,105.964,5,41.5,26,0,15.9,91,305,33.3,41.3,26,33.7,16.2,38.3,0,0,0,0,32.4,1005.2,0,3.1,26.4,10
Delhi,Delhi,18-04-2017,307,134.863,10,380.328,5,78.9267,9,27.2686,7,32.822,5,1.53,4,89.5817,6,42.4,26.3,0,20.9,275.3,308.5,34.4,40.9,26.3,33.8,13.5,33.4,0,0,0,0,37.1,1004,0,2.8,26.7,10
Delhi,Delhi,19-04-2017,262,114.413,10,351.768,5,87.7311,9,25.5386,7,36.605,6,3.45167,6,66.344,5,42.2,26.6,0,32.5,284.4,311.7,35.2,40.4,26.6,33.7,9.4,22.1,0,0,0,0,33.5,1002.3,0,3.5,27,10
Delhi,Delhi,20-04-2017,221,103.471,10,382.936,5,81.1244,9,22.9417,6,41.41,6,2.608,5,71.108,5,43,27.6,0,17.1,277.1,302.4,35.5,43.5,27.1,35.1,13,27.1,0,0,0,0,20.2,1000.2,0,3.7,26,10
Delhi,Delhi,21-04-2017,234,114.708,9,389.637,4,60.5962,8,18.882,5,36.8333,6,1.508,5,87.4775,4,40.4,29,0,20.2,103,302.7,34.7,45.1,30,37.4,19.6,42.5,0,0,0,0,35.6,1000.6,4.4,2.9,26.2,10
Delhi,Delhi,22-04-2017,244,101.343,6,301.37,1,61.538,5,14.72,3,32.3967,3,0.72,2,27.82,1,39.6,29.8,0,19.2,64.6,275.2,33.4,45.1,30.7,35.8,19.6,45,0,0,0,0,50.4,1002.4,18.7,2.5,23.9,10
Delhi,Delhi,23-04-2017,193,83.8756,9,267.56,4,50.2587,8,17.665,6,24.6967,6,1.455,4,66,3,40.2,26,0,21.5,299.5,296.3,32.9,39.3,26,32.5,14.1,35.1,0,0,0,0,31,1003.3,12.7,3.1,25.7,10
Delhi,Delhi,24-04-2017,164,75.8275,8,244.657,4,47.4275,8,16.8267,6,25.7267,6,1.748,5,84.19,4,38,26,0,27.7,306.3,272.4,32.2,37.5,26,31.6,13.7,33.8,0,0,0,0,46.4,1004.9,12.6,3.5,23.5,9
Delhi,Delhi,25-04-2017,189,98.67,9,308.805,4,51.9763,8,21.8633,6,24.67,6,1.156,5,109.257,4,39,24,1.701,22.6,301,309.9,31.9,37.2,24,31.1,12,31.5,100,4.17,0,0,40.7,1005.4,16.7,3.3,26.7,9
Delhi,Delhi,26-04-2017,153,67.7711,9,181.472,4,58.7188,8,15.95,6,24.7917,6,1.042,5,100.752,4,38.2,23,0,22,242.6,306.9,31.2,37.4,23,30.5,12.1,32.8,0,0,0,0,37.1,1005.8,38,3.6,26.6,10
Delhi,Delhi,27-04-2017,185,83.0478,9,262.03,4,71,8,25.8067,6,36.61,6,1.324,5,104.955,4,37.3,23.5,0,48.5,274.4,310.3,31.9,37,23.5,31.1,11.8,30.4,0,0,0,0,33.5,1007.3,49.5,3.1,26.7,10
Delhi,Delhi,28-04-2017,183,85.8878,9,266.83,4,56.2888,8,21.155,6,26.5683,6,1.37,5,95.6625,4,38.2,24.9,0.17,18,252.3,287.2,32,37.8,24.9,31.3,12.7,32,100,4.17,0,0,33.5,1006.2,42.2,3.2,24.9,10
Delhi,Delhi,29-04-2017,190,114.331,9,289.887,4,68.1713,8,28.2917,6,30.8517,6,2.332,5,108.49,3,39,24.8,0,19.1,137.1,273.7,31.3,38.5,24.8,30.9,13.7,35.6,0,0,0,0,37.9,1006.1,46.7,3.3,23.7,9
Delhi,Delhi,30-04-2017,186,79.5533,9,217.78,4,45.1938,8,22.2867,6,27.5617,6,1.202,5,110.39,4,38,24,0.627,20.5,70.2,295.1,31.1,39.7,24,31.3,15.2,39.4,100,8.33,0,0,55.8,1006.4,45.6,3.4,25.5,10
Delhi,Delhi,01-05-2017,158,80.1971,7,196.197,4,55.5571,7,27.836,5,33.14,6,2.7825,4,93.7975,4,37.8,23.9,0,13,14.4,324.7,31.3,37,23.9,30.5,12.4,33.8,0,0,0,0,32.4,1008.2,15.5,4,28,10
Delhi,Delhi,02-05-2017,240,145.417,7,337.973,4,93.8186,7,36.318,5,32.1033,6,3.155,4,113.77,3,40,23.1,0,13,331.8,309.7,32.3,38,23.1,31.4,11.3,30.9,0,0,0,0,19.1,1008.6,20.8,3.6,26.7,10
Delhi,Delhi,03-05-2017,297,131.828,6,340.7,4,82.035,6,33.3525,4,35.246,5,2.2375,4,72.1875,4,39.8,25.8,0.17,18.4,137.6,230,32.2,38.9,25.8,31.3,12.6,32.3,100,4.17,0,0,55.4,1006.9,61,2.7,19.8,7
Delhi,Delhi,04-05-2017,214,110.413,7,300.788,4,53.5729,7,20.12,5,28.51,6,1.77,4,93.9325,4,38.8,25,0.597,24.3,290.7,315.9,31.9,37.3,25,31.2,13.4,36,100,4.17,0,0,34.2,1008,15.9,3.6,27.2,10
Delhi,Delhi,05-05-2017,332,176.185,6,437.77,4,60.0867,6,29.564,5,25.55,5,2.845,4,98.1833,3,40.1,24,0,21.6,286.1,316.3,33.3,38.2,24,32.1,11.5,29.5,0,0,0,0,32.4,1006.8,8.5,3,27.3,10
Delhi,Delhi,06-05-2017,284,155.668,6,337.075,4,73.43,6,33.106,5,26.976,5,2.925,4,115.383,3,42.2,25.7,0,10.7,290.1,316.8,34.4,41,25.7,33.8,13.5,30.8,0,0,0,0,18.4,1006.7,5.6,3.5,27.3,10
Delhi,Delhi,07-05-2017,293,163.782,6,340.308,4,78.204,5,41.13,4,26.62,4,3.10333,3,85.1667,3,44,26,0,16.7,310.8,314.9,35.5,44,26,35.2,13.3,30.4,0,0,0,0,27.7,1005.3,0.6,3.4,27.2,10
Delhi,Delhi,08-05-2017,278,151.789,7,368.373,4,98.8357,7,41.936,5,47.986,5,2.3675,4,109.067,3,42.8,28.7,0,13,285.1,306.3,35.9,44.4,28.7,35.9,14,28.1,0,0,0,0,18.4,1004.7,20.8,3,26.5,10
Delhi,Delhi,09-05-2017,259,96.4314,7,328.972,4,51.6243,7,28.356,5,25.8167,6,1.31,4,89.3375,4,42.4,28.3,0,18.8,128.9,316.3,35.5,43.8,28.4,36,15.4,32.5,0,0,0,0,37.1,1002.8,26,3.5,27.3,10
Delhi,Delhi,10-05-2017,187,72.2229,7,205.842,4,38.9843,7,25.98,5,25.0317,6,1.1225,4,92.7625,4,39.8,28.9,0.625,27.7,109.4,277.6,33.1,43,29.5,35.5,19.7,46.5,100,8.33,0,0,46.4,1005.3,47.6,3.3,24.1,10
Delhi,Delhi,11-05-2017,218,76.5643,7,241.43,4,54.4686,7,37.65,5,21.6467,6,2.2225,4,109.602,4,41.4,27.8,0,18.4,119.3,309.8,34.6,43.8,28.6,36,17.5,38.1,0,0,0,0,37.1,1006.2,26.2,3.7,26.9,10
Delhi,Delhi,12-05-2017,365,187.234,7,528.07,4,76.2243,7,42.12,5,34.2933,6,2.56,4,93.5433,3,41.2,29.6,0,16.6,288.4,285.4,35,44,31,36.5,18,37.9,0,0,0,0,30.2,1006.4,46.1,2.5,24.8,9
Delhi,Delhi,13-05-2017,316,145.674,7,323.495,4,74.4714,7,43.646,5,30.9283,6,2.3825,4,88.3767,3,41.7,28.4,0,16.7,302.8,314.7,35.8,42.8,30.3,36.8,16.9,35.7,0,0,0,0,37.1,1004.3,6,3,27.1,10
Delhi,Delhi,14-05-2017,284,100.446,7,297.885,4,63.04,7,30.832,5,27.0633,6,1.955,4,101.612,4,44,29.7,0,18.4,287.4,317.6,36.7,44,29.4,36.5,14.2,28,0,0,0,0,36,1001.7,15.9,3.5,27.5,10
Delhi,Delhi,15-05-2017,248,105.101,7,336.65,4,62.2186,7,36.19,5,23.8717,6,2.53,3,67.3675,4,46,28.8,0,20.3,272.2,316.6,37.2,46,29.3,36.4,12.5,24.9,0,0,0,0,30.4,1000,8.4,3.6,27.3,10
Delhi,Delhi,16-05-2017,272,111.161,7,349.345,4,42.5014,7,30.33,5,22.7833,6,1.18333,3,92.675,4,41.4,30,0,16.6,311.5,290.2,35.7,42.9,29.9,35.8,15.1,30,0,0,0,0,51.1,1000,28.9,3.1,25,9
Delhi,Delhi,17-05-2017,183,81.4483,6,240.493,4,45.17,6,23.514,5,15.73,4,1.32,3,60.0267,3,37.2,28.8,0.075,15.4,271.3,292.9,32.5,38.3,28.6,33.3,17,40.3,100,4.17,0,0,33.5,1002.7,47.5,3.3,25.3,8
Delhi,Delhi,18-05-2017,235,97.6614,7,243.355,4,51.0314,7,28.08,6,18.0425,4,1.795,4,73.21,4,40,28.2,0,21.6,240.1,293.3,34,40.9,29.1,35.3,17.8,39.6,0,0,0,0,31,1002.7,39.1,3.6,25.4,10
Delhi,Delhi,19-05-2017,239,111.56,6,278.317,4,59.4333,6,24.078,5,26.766,5,1.375,4,82.9725,4,42,28.7,0.455,27.7,218.5,300.7,33.2,44.6,30.3,34.2,17.4,40.7,100,8.33,0,0,46.4,1002.9,46.4,3.5,26.1,10
Delhi,Delhi,20-05-2017,221,128.103,6,331.762,4,63.2317,6,21.22,5,22.55,5,2.5025,4,95.175,4,39,29.5,0,21.6,305.3,291.7,33.7,38.9,29.2,33.9,16,35.4,0,0,0,0,35.3,1002.3,44.4,3.3,25.2,9
Delhi,Delhi,21-05-2017,339,135.12,6,480.562,4,47.795,6,24.184,5,19.3275,4,2.0875,4,89.735,4,39,24.4,14.461,20.6,329.2,304.3,31.4,41.4,24.4,31.9,17.3,45.7,100,4.17,0,0,37.1,1001.6,34.2,2.8,26.4,10
Delhi,Delhi,22-05-2017,228,109.98,7,409.212,4,69.9857,7,21.958,5,38.855,6,2.9175,4,19.45,3,29,25.2,0.2,15.1,279.7,256.6,27.3,30.1,25.2,28.1,18.6,59.3,100,8.33,0,0,27.7,1005.2,64.2,3,22.2,9
Delhi,Delhi,23-05-2017,222,101.149,7,233.007,3,71.9714,7,21.332,5,45.2917,6,2.17,4,46.4167,3,38.4,23.9,0,17.7,335.8,288.4,32.1,39.6,23.9,32.8,17.9,46.1,0,0,0,0,29.2,1004.2,27.3,3.5,25.1,10
Delhi,Delhi,24-05-2017,224,96.6262,8,215.54,3,63.13,8,19.238,5,33.474,5,1.245,4,63.3967,3,41,27.7,0,14.4,106.9,309.6,34.8,45,29.9,37.1,19.3,41.7,0,0,0,0,20.5,1002.6,37.5,3.3,26.8,9
Delhi,Delhi,25-05-2017,196,114.208,9,281.707,4,80.1789,9,25.385,6,43.2817,6,2.324,5,97.12,3,41.4,29.7,0,11.2,258.7,289,35.6,44.2,29.7,36.8,17.2,34.8,0,0,0,0,27.7,1001,21.4,3.5,25.2,9
Delhi,Delhi,26-05-2017,250,101.901,10,293.21,5,79.161,10,25.655,6,38.9033,6,1.368,5,108.768,5,44.2,29.9,0,27.7,80.2,298,37.2,44.2,32.8,38.7,17.5,33.8,0,0,0,0,46.4,999.3,5.7,3.4,25.9,9
Delhi,Delhi,27-05-2017,197,68.84,10,278.618,5,46.481,10,19.4733,6,33.9383,6,1.14833,6,74.812,5,40.2,30,0,24.1,100.3,310.6,34.4,48.5,30.3,37.7,20,43.4,0,0,0,0,45.4,999,5.2,3.6,27,10
Delhi,Delhi,28-05-2017,136,53.576,10,127.566,5,42.258,10,17.9017,6,33.3,6,1.06333,6,51.598,5,37,26,10.358,24.8,106.2,300.5,31.5,41,26,34.4,21.5,56.8,100,8.33,0,0,43.2,999.7,24.1,4,25.9,9
Delhi,Delhi,29-05-2017,130,62.33,10,134.594,5,47.014,10,16.4017,6,34.8433,6,1.29833,6,37.125,4,33.8,23,7.552,34.8,78.5,296.4,29,38.3,23,31.4,21.7,65.9,100,8.33,0,0,40,1000.5,38.7,3.3,25.6,9
Delhi,Delhi,30-05-2017,162,72.083,10,144.168,4,56.229,10,18.7586,7,39.895,6,1.31333,6,72.6,6,37,23.1,0,18.4,89.1,295,31.4,40.9,23.1,34,21.1,56.9,0,0,0,0,20.9,998.7,15.2,3.7,25.5,9
Delhi,Delhi,31-05-2017,126,65.285,10,130.465,4,55.653,10,16.55,7,41.045,6,2.62167,6,35.58,6,34.5,25,11.403,20.8,114.1,272.8,29,39,25,31.8,22.2,67.7,100,4.17,0,0,36.3,1000.7,39.1,3.3,23.6,9
Delhi,Delhi,01-06-2017,200,78.5611,9,230.928,5,70.7344,9,16.1733,6,43.775,6,2.135,6,72.794,5,37,26,0,15.1,290.3,302.3,31.9,41.1,26,34.8,21.6,57.2,0,0,0,0,31,1001.8,28.1,3,26.1,9
Delhi,Delhi,02-06-2017,220,98.3844,9,331.496,5,80.9833,9,19.16,6,45.375,6,2.79167,6,89.658,5,40.4,26.5,0,13,274.2,323.2,34.1,41.2,26.5,35.8,18.9,44.8,0,0,0,0,28.4,1001.5,1.1,2.9,27.9,10
Delhi,Delhi,03-06-2017,215,87.1089,9,332.602,5,80.4878,9,18.455,6,45.4733,6,2.45667,6,90.08,5,42.4,29.5,0,21,289.5,325.6,36.9,43,32.6,38.2,17.1,34.5,0,0,0,0,37.1,999.1,0,3.7,28.1,10
Delhi,Delhi,04-06-2017,237,91.5889,9,397.368,5,60.1512,8,16.93,6,37.03,6,1.32571,7,67.562,5,45.5,32.3,0,22.4,273.1,316,39.1,45.5,32.5,39.2,14.8,25.4,0,0,0,0,40.7,998.1,0,3.6,27.3,10
Delhi,Delhi,05-06-2017,204,61.7733,9,268.15,5,41.92,9,12.5383,6,33.545,6,1.39167,6,34.724,5,45,34.4,0,27.4,270.2,301.9,39.4,48.6,34.7,41.3,18.1,29.9,0,0,0,0,46.4,998.6,0,3.6,26,9
Delhi,Delhi,06-06-2017,204,59.7386,7,264.97,4,38.8225,8,12.8733,6,35.348,5,1.49333,6,23.498,5,43,31.8,0,24.6,264.9,290,37.7,47.7,35.7,41.1,19.8,36.6,0,0,0,0,43,1000.8,8,3.7,25.1,9
Delhi,Delhi,07-06-2017,126,84.2138,8,176.6,4,46.9575,8,17.5683,6,38.682,5,1.05833,6,37.772,5,37,27,0,29.5,75.7,221.1,31.6,40.7,27.9,34.1,20.5,53.1,0,0,0,0,48.2,1004.9,36.6,3.6,19.3,7
Delhi,Delhi,08-06-2017,103,38.2157,7,94.61,3,40.15,7,15.396,5,27.8933,3,1.09,4,32.4,4,34.7,26.9,4.253,19,43.6,262,30.6,38,28.9,33.5,21.4,58.8,100,4.17,0,0,33.5,1003.5,51.9,3.8,22.8,8
Delhi,Delhi,09-06-2017,141,80.3057,7,194.257,3,45.4657,7,18.8325,4,29.735,4,1.7275,4,105.687,3,37.4,27.4,0,16.6,47.8,286.3,32.3,43.1,30.2,35.7,21.5,54.3,0,0,0,0,20.5,1002,53.7,3.2,24.8,9
Delhi,Delhi,10-06-2017,177,57.5017,6,172.915,2,45.0667,6,17.3425,4,33.39,3,1.1675,4,115.507,3,39,28.4,0,35.3,191.6,308.5,33.3,43.5,31.3,36.2,20.3,48.1,0,0,0,0,46.4,1000.8,44.8,3.3,26.8,9
Delhi,Delhi,11-06-2017,118,42.2833,6,103.655,2,36.5883,6,15.43,4,28.1333,3,1.14,4,93.2167,3,38,25.9,0,22.3,350.4,285.1,31.9,40.2,25.9,32.9,18,45.3,0,0,0,0,37.1,1000.8,25.8,3.8,24.4,9
Delhi,Delhi,12-06-2017,125,56.7414,7,131.007,3,45.05,7,15.935,4,29.515,4,1.565,4,73.0967,3,42,26.2,0,22.3,312.9,311.8,34.6,43.2,26.2,35.9,18,40.4,0,0,0,0,40.7,999,7.6,3.9,26.9,10
Delhi,Delhi,13-06-2017,139,56.23,7,184.267,3,41.8271,7,13.97,4,29.155,4,1.7325,4,63.7533,3,42.2,28,0.299,27.5,264.5,299.9,36.1,44.1,30.6,37.4,17.7,35.9,100,4.17,0,0,40.7,998.3,33,3.5,26.1,9
Delhi,Delhi,14-06-2017,182,68.0086,7,237.203,3,37.4814,7,15.1825,4,27.1475,4,0.8675,4,81.6833,3,42,29.9,0,26.8,272.6,295.4,34.7,45,30,35.8,17.3,36.7,0,0,0,0,45,1000.5,29.2,3.4,25.4,9
Delhi,Delhi,15-06-2017,231,77.79,7,289.27,3,44.4986,7,19.315,4,28.685,4,1.5625,4,85.6567,3,41,29,0,16.2,290.6,282.1,34.5,42.7,29.1,35.8,17.7,38.1,0,0,0,0,33.5,1000.9,32.5,3.3,24.6,9
Delhi,Delhi,16-06-2017,154,64.9743,7,127.247,3,42.6871,7,15.3175,4,28.8675,4,1.625,4,50.0933,3,34.8,22.5,18.516,21.2,128.3,275.8,29,41,22.5,31.6,22.2,68.7,100,12.5,0,0,37.1,1001.4,55.9,3,23.9,9
Delhi,Delhi,17-06-2017,100,44.2443,7,89.2933,3,35.9343,7,12.4275,4,28.8125,4,1.35,4,45.3167,3,31.4,26,2.977,21.6,219.2,254,28.8,37.3,26,31.9,22.5,69.1,100,4.17,0,0,33.5,1001.3,65,3.2,21.9,8
Delhi,Delhi,18-06-2017,117,72.5629,7,235.06,3,28.0343,7,10.38,4,28.38,4,1.3725,4,41.5067,3,36,26,0.09,19.1,259.7,250.4,31.1,43.9,26,36.3,23.7,65.7,100,4.17,0,0,33.5,999.8,43.1,3.1,21.4,8
Delhi,Delhi,19-06-2017,210,64.7671,7,199.613,3,30.5671,7,9.9625,4,29.7025,4,2.83333,3,32.58,3,37,24.4,21.296,25.5,285.2,260.6,31.2,48.6,24.4,37.2,24.8,70.3,100,12.5,0,0,46.4,997.9,53.5,3.1,22.5,8
Delhi,Delhi,20-06-2017,89,37.7486,7,70.6633,3,45.0029,7,11.2125,4,32.71,4,2.11667,3,40.42,3,32.2,24,17.104,18.4,52.9,195.6,27.3,37.9,24,29.6,23.4,80.6,100,12.5,0,0,37.1,999.6,54,3,16.8,7
Delhi,Delhi,21-06-2017,102,54.5257,7,100.473,3,34.6171,7,10.0075,4,31.3125,4,2.97,3,30.52,3,32.1,24.2,30.623,22.3,7.6,188.1,28.3,40.2,24.2,32.2,24.5,80.8,100,12.5,0,0,35.6,999.6,55,2.8,16.4,7
Delhi,Delhi,22-06-2017,124,56.0243,7,106.313,3,28.4871,7,8.705,4,36.9275,4,1.89,3,50.4667,3,33,25.9,2.552,20.5,277.6,253.2,30,38.7,25.9,34.3,23.6,69.3,100,4.17,0,0,38.2,1000.7,34.9,3.4,22,8
Delhi,Delhi,23-06-2017,148,51.1957,7,120.763,3,37.5657,7,11.4425,4,32.16,4,1.5425,4,66.39,3,36,27.3,0,14.8,305.8,277.9,31.8,41.7,30.9,37,23.6,63.3,0,0,0,0,26.3,1000.7,31.3,3.4,24,9
Delhi,Delhi,24-06-2017,159,82.8157,7,170.223,3,42.2129,7,10.97,4,32.6825,4,1.715,4,62.3567,3,38,28.3,0,10.5,43.1,279.8,33.4,47.3,32.7,40.4,24.5,60.5,0,0,0,0,22.3,998.2,21.2,3.5,24.2,9
Delhi,Delhi,25-06-2017,195,89.1757,7,204.04,3,39.0114,7,12.8125,4,31.055,4,1.3225,4,82.0933,3,39.2,30.3,0,11.2,78.9,265,34.8,50.1,37.7,43.4,25.3,58.9,0,0,0,0,26.3,998,31.2,3.3,23.1,8
Delhi,Delhi,26-06-2017,160,70.9386,7,192.357,3,29.4686,7,11.63,4,29.515,4,1.5425,4,65.6067,3,38,30.5,0.3,18.4,87,228.8,34.6,53.6,36.5,44.6,26,61.9,100,4.17,0,0,28.1,999.3,38.8,3.6,19.8,8
Delhi,Delhi,27-06-2017,135,52.7286,7,158.193,3,31.2429,7,14.09,4,28.3225,4,1.29,4,33.26,3,39,30,0.2,18.4,90.2,243,34.6,50.3,38.1,44.8,26.3,62.7,100,4.17,0,0,37.1,999.1,48.5,3.7,20.9,8
Delhi,Delhi,28-06-2017,102,42.4614,7,82.98,3,42.6371,7,12.2275,4,27.325,4,1.3725,4,28.0367,3,34,26,30.61,18.4,21.9,159.9,29.2,46.2,26,34.4,25.4,81,100,12.5,0,0,40.7,1000.4,76.6,2.7,13.7,6
Delhi,Delhi,29-06-2017,92,43.1471,7,69.2467,3,28.0257,7,12.465,4,23.13,4,1.3875,4,19.8867,3,30.8,25,17.594,13.3,104.2,117.2,28,38.7,25,32.8,25.8,87.8,100,12.5,0,0,35.3,999.9,77.4,2.2,10.2,5
Delhi,Delhi,30-06-2017,76,40.6843,7,64.3167,3,29.1743,7,11.6775,4,25.675,4,2.3775,4,11.0333,3,30.9,26.2,28.703,15.3,97.1,168.3,27.8,40.6,26.2,33.3,26.6,93.4,100,16.67,0,0,20.2,997.8,73.5,2.2,14.5,7
Delhi,Delhi,01-07-2017,114,42.7343,7,123.313,3,25.9329,7,12.3875,4,24.8425,4,2.3025,4,39.2433,3,34.2,27,21.597,22.3,170.1,210.4,29.4,47.9,31.2,37.2,26.9,87.3,100,12.5,0,0,20.5,996.4,75.4,2.4,17.9,8
Delhi,Delhi,02-07-2017,102,27.83,6,111.08,3,21.14,7,11.1775,4,22.0375,4,1.315,4,19.7133,3,31.6,26,7.136,14.8,95,101.1,28.4,41.7,26,34.6,26.6,90.1,100,8.33,0,0,23.8,997.7,74,2.4,8.8,4
Delhi,Delhi,03-07-2017,97,47.3486,7,139.893,3,22.4057,7,12.3525,4,21.745,4,2.1925,4,45.21,3,36.6,27.2,0,11.2,6,213.8,31.3,51.1,32,40.6,26.9,78.2,0,0,0,0,21.2,997.8,52,2.7,18.5,8
Delhi,Delhi,04-07-2017,158,60.1157,7,147.14,2,18.8586,7,9.765,4,19.4825,4,1.34,4,27.7533,3,36,28,0.851,21.6,264,259.4,32.3,48.1,32.7,41.6,26.4,71.9,100,4.17,0,0,43.2,996.1,50,3.9,22.4,9
Delhi,Delhi,05-07-2017,185,53.215,6,148.995,2,17.3983,6,12.5667,3,21.04,3,2.31,4,23.0333,3,35,29.3,0.2,17.7,254.3,282.9,32.4,46.1,35.1,40.5,25.5,67.3,100,4.17,0,0,35.6,997.4,58.1,3.7,24.3,9
Delhi,Delhi,06-07-2017,167,53.2814,7,131.08,2,27.3857,7,14.8275,4,21.155,4,2.0725,4,39.9867,3,35,26,7.701,16.6,120.1,163.4,30.7,48,26,37.6,25.3,73.4,100,8.33,0,0,35.6,999.6,66.8,3.2,14.2,8
Delhi,Delhi,07-07-2017,108,42.1829,7,101.6,2,24.7843,7,12.43,4,24.72,4,3.2425,4,56.7667,3,35.2,26,8.506,13,84.2,200.8,30.3,46.1,26,37.1,25.8,77.6,100,4.17,0,0,32,1001.1,65.7,3,17.5,7
Delhi,Delhi,08-07-2017,93,45.2971,7,131.98,2,23.3514,7,12.635,4,24.99,4,2.945,4,46.7167,3,36.4,28.5,0,14.8,310.1,273.1,32.6,46.3,34.5,40.6,25.6,67.7,0,0,0,0,32.8,1001,45.6,3.3,23.5,8
Delhi,Delhi,09-07-2017,148,56.4529,7,153.695,2,24.4586,7,12.64,4,26.78,4,2.045,4,43.4467,3,39,30.4,0,14.8,281.5,256.8,34.5,47.2,39.1,42.4,24.9,59,0,0,0,0,33.5,999.8,46.9,3.8,22.1,8
Delhi,Delhi,10-07-2017,117,43.3957,7,134.89,2,20.61,7,10.9975,4,23.275,4,1.1525,4,30.17,3,38,30.3,0.17,20,276.6,256.9,34.2,44.3,34.5,40.7,23.8,55.6,100,4.17,0,0,33.5,999.8,50.7,3.7,22,9
Delhi,Delhi,11-07-2017,93,35.5143,7,94.82,2,29.0629,7,12.0425,4,22.5575,4,1.9625,4,29.2967,3,35.8,26.2,18.714,11.2,130.7,205.8,30,45.8,26.2,36.1,25.4,77.1,100,4.17,0,0,30.2,1000.8,73.5,3.4,17.9,8
Delhi,Delhi,12-07-2017,62,27.0014,7,64.465,2,28.75,7,11.79,4,23.405,4,1.26,4,18.5333,3,33,26,4.045,18.4,127.9,90,29.2,42.1,26,34.7,25.6,81.6,100,4.17,0,0,28.4,1002.2,71.4,3.3,7.8,3
Delhi,Delhi,13-07-2017,71,25.67,7,69.715,2,32.845,6,16.1525,4,24.0475,4,0.9625,4,32.8533,3,34.8,26.8,0,20.5,92.9,234.5,30.8,44.1,30,36.9,24.9,71.7,0,0,0,0,41.4,1001.2,56,3.8,20.4,8
Delhi,Delhi,14-07-2017,64,30.1229,7,75.11,2,28.5,7,35.2275,4,25.14,4,1.1875,4,49.3167,3,36,28.3,0,16.6,95.1,241,32.1,47.3,33.2,39.9,25.5,68.7,0,0,0,0,36.7,1000.5,50.1,3.8,20.8,8
Delhi,Delhi,15-07-2017,79,34.3233,6,77.165,2,37.82,6,12.9333,3,26.5067,3,0.93,4,44.8333,3,35,29,4.253,16.6,96.6,213.1,31,46,35.6,39.3,26.2,76.2,100,4.17,0,0,33.1,1000.6,51.8,3.6,18.5,7
Delhi,Delhi,16-07-2017,90,38.4186,7,77.985,2,33.4714,7,59.7875,4,26.1525,4,1.4575,4,57.0333,3,36,28.8,0,11.2,98.4,211.1,31.7,47.7,35.6,41.2,26.8,76.1,0,0,0,0,30.2,1000.2,59.7,3.2,18.1,8
Delhi,Delhi,17-07-2017,95,42.2557,7,81.08,2,33.5,7,13.2425,4,27.4775,4,1.7475,4,21.7433,3,33.6,27.7,17.312,19.5,76.4,179.4,29.7,43.8,33,37.6,26.7,84.2,100,4.17,0,0,33.5,1000.4,60.9,2.8,15.4,6
Delhi,Delhi,18-07-2017,100,38.3957,7,75.58,2,41.3829,7,18.3375,4,30.2175,4,1.3625,4,64.99,3,36.2,27,2.3,11.5,95.3,221.6,32.1,50,31.2,40.9,26.4,73.6,100,4.17,0,0,29.9,1000.4,54.9,3.2,19.2,9
Delhi,Delhi,19-07-2017,106,50.4814,7,105.31,2,45.3071,7,11.8675,4,31.7275,4,1.985,4,98.4233,3,38,29.1,0.149,14.1,50.2,251.8,33.2,50.8,36,42.4,26.1,67.7,100,4.17,0,0,19.1,999,50.3,3.2,21.7,8
Delhi,Delhi,20-07-2017,88,34.0971,7,65.68,2,43.9529,7,10.8275,4,24.0825,4,1.1375,4,24.7733,3,34,25.3,29.117,17.3,83.5,153,30,45,25.3,37,26.3,81.3,100,16.67,0,0,33.5,998.5,60,2.8,13.4,5
Delhi,Delhi,21-07-2017,69,31.0629,7,59.885,2,23.2671,7,13.1675,4,23.455,4,0.97,4,38.6767,3,36,28.7,0,17.4,76.4,244.9,31.9,46.5,35.4,40.7,26.3,73.3,0,0,0,0,41.4,998.6,57.5,3.6,21.2,8
